sys_sch,SystemId,SystemName,SchoolId,SchoolName,Grade14,Achievement14E,Progress14E,Gap14E,Challenge14E,CCRPIScore14E,performance14_1E,performance14_2E,performance14_3E,performance14_4E,performance14_9E,performance14_10E,Achievement13E,Progress13E,Gap13E,Challenge13E,CCRPIScore13E,performance13_1E,performance13_2E,performance13_3E,performance13_4E,Achievement12E,Progress12E,Gap12E,Challenge12E,CCRPIScore12E,performance12_1E,performance12_2E,performance12_3E,performance12_4E,Achievement14H,Progress14H,Gap14H,Challenge14H,CCRPIScore14H,performance14_2H,performance14_3H,performance14_6H,performance14_7H,performance14_11H,performance14_12H,performance14_17H,Achievement13H,Progress13H,Gap13H,Challenge13H,CCRPIScore13H,performance13_2H,performance13_3H,performance13_6H,performance13_7H,Achievement12H,Progress12H,Gap12H,Challenge12H,CCRPIScore12H,performance12_2H,performance12_6H,performance12_7H,Achievement14M,Progress14M,Gap14M,Challenge14M,CCRPIScore14M,performance14_1M,performance14_2M,performance14_3M,performance14_4M,performance14_9M,Achievement13M,Progress13M,Gap13M,Challenge13M,CCRPIScore13M,performance13_1M,performance13_2M,performance13_3M,performance13_4M,Achievement12M,Progress12M,Gap12M,Challenge12M,CCRPIScore12M,performance12_1M,performance12_2M,performance12_3M,performance12_4M,SingleScore14,SingleScore13,SingleScore12,enrollment_count,enroll_percent_asian,enroll_percent_native,enroll_percent_black,enroll_percent_hispanic,enroll_percent_multiracial,enroll_percent_white,enroll_percent_ed,enroll_percent_swd,enroll_percent_lep,Grades,Phone_Number,Street,City,State,Zip_Code,enroll_E_12,enroll_H_12,enroll_M_12,total_enroll12,E_pct_12,M_pct_12,H_pct_12,enroll_E_13,enroll_H_13,enroll_M_13,total_enroll13,E_pct_13,M_pct_13,H_pct_13,enroll_E_14,enroll_H_14,enroll_M_14,total_enroll14,E_pct_14,M_pct_14,H_pct_14,Grade13,Grade12
664192,664,Gordon County,192,Sonoraville Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,15.5,9,2.8,76.7,94.7,97.4,92.4,79.6,79.8,50.2,16.6,7,5.6,79.4,92.7,96.6,91.1,82.8,49,16.6,8,5.2,78.8,94.3,97.4,91.3,78.7,76.6999969482422,79.4000015258789,78.8000030517578,320,1,1,1,2,2,94,58,10.6000003814697,5,8,(706) 629-0793,7300 Fairmount Hwy Se,Calhoun,GA,30701,,,963,963,,1,,,,921,921,,1,,,,345,345,,1,,C,C
6642050,664,Gordon County,2050,Fairmount Elementary School,B,51.8,17.8,12,5.5,87.1,92.8,96.4,87.4,86.2,70.9,77.6,48,16.9,4,6.4,75.3,90.3,96.3,89.6,83.6,46.8,14.9,7,5.4,74.1,94.4,95.8,94.4,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0999984741211,75.3000030517578,74.0999984741211,386,0,0,1,1,2,96,73,8.80000019073486,1,K-5,(706) 337-5321,130 Peachtree St,Fairmount,GA,30139,342,,,342,1,,,338,,,338,1,,,430,,,430,1,,,C,C
664274,664,Gordon County,274,Swain Elementary School,D,44.1,14.7,1,2.7,62.5,86.3,93.4,77.9,73.1,48.7,59.5,45.6,16.9,1,4.2,67.7,86.9,91.4,84.2,79.3,43.3,14.5,7,4.3,69.1,92.7,93.2,81.8,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,67.6999969482422,69.0999984741211,460,1,1,1,16,2,79,75,13,15,K-5,(706) 629-0141,2505 Rome Rd Sw,Plainville,GA,30733,571,,,571,1,,,536,,,536,1,,,536,,,536,1,,,D,D
664286,664,Gordon County,286,Gordon Central High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,12.7,3.8,4.8,64.2,91.1,38.8,81.1,56.9,36.9,34.3,85.6,44.1,13.9,11.3,5.2,74.5,93.5,44.6,86.3,65.3,44,14.6,13.8,4.4,76.8,92.5,86.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1999969482422,74.5,76.8000030517578,833,1,1,2,19,3,73,69,12.6000003814697,3,9-12,(706) 629-7391,335 Warrior Path Ne,Calhoun,GA,30701,,902,,902,,,1,,917,,917,,,1,,902,,902,,,1,C,C
664292,664,Gordon County,292,Ashworth Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,17.3,6,5.8,79.5,92.7,95.5,88.3,86.2,80,50,18.5,7,7.1,82.6,92.5,96.4,90.9,85.9,51.4,18.7,7,7.4,84.5,94.1,96.5,87.5,86.4,79.5,82.5999984741211,84.5,698,1,2,3,12,2,81,76,14.5,8,6-8,(706) 625-9545,333 Newtown Rd Ne,Calhoun,GA,30701,,,749,749,,1,,,,755,755,,1,,,,764,764,,1,,B,B
6651050,665,Grady County,1050,Cairo High School,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,12.6,1.2,2.9,56.8,90.8,19.9,68.1,55.1,62.8,34,75.5,40.9,15.9,8.7,1.2,66.7,88.2,17.2,65.3,62.1,41.4,15.6,5,1.4,63.4,91.8,71.8,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7999992370605,66.6999969482422,63.4000015258789,1171,0,1,38,10,2,50,86,8.5,2,9-12,(229) 377-2222,455 5Th St Se,Cairo,GA,39828,,1222,,1222,,,1,,1209,,1209,,,1,,1236,,1236,,,1,D,D
6651054,665,Grady County,1054,Whigham Elementary School,B,51.1,15.8,7,10,83.9,93.8,98.6,85.6,88.4,70.5,74.4,52.4,16.4,7,5.4,81.2,94.6,98,88.5,89.9,51.3,17.6,13,5.8,87.7,91.5,98.6,90.3,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,15.7,11,9,89.1,96.3,97.5,93.2,88.3,90.5,53.8,16.2,10,3.4,83.4,95.5,97.2,94.9,86.4,50.1,13.7,12,2.8,78.6,96,98.3,92.5,81.5,85.6999969482422,82,84.4000015258789,490,0,1,20,5,1,72,86,11,1,K-8,(229) 762-4167,211 W Broad Ave,Whigham,GA,39897,342,,199,541,0.632160007953644,0.367839992046356,,345,,200,545,0.633029997348785,0.366970002651215,,360,,184,544,0.661759972572327,0.338239997625351,,B,B
6651550,665,Grady County,1550,Northside Elementary School,A,50,18.1,15,10,93.1,94.4,97.6,88,87.2,49,59,42.5,15.1,10,4.6,72.2,88.2,92,81.8,75.9,41,15,3,7.7,66.7,88.8,91.8,85.7,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0999984741211,72.1999969482422,66.6999969482422,316,0,0,36,53,1,9,85,6.30000019073486,49,K-5,(229) 377-2422,985 1St St Nw,Cairo,GA,39828,370,,,370,1,,,393,,,393,1,,,355,,,355,1,,,C,D
665174,665,Grady County,174,Washington Middle School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,15.1,7,1.3,67.8,89.9,92.8,78.6,74.2,69.7,42.1,13.7,4,1,60.8,88,93.1,82.1,65.5,41.8,14.6,12,1.4,69.8,90.6,92.6,75.5,65,67.8000030517578,60.7999992370605,69.8000030517578,627,0,0,51,16,3,29,86,9.39999961853027,3,6-8,(229) 377-2106,1277 Martin Luther King Ave Sw,Cairo,GA,39828,,,695,695,,1,,,,679,679,,1,,,,678,678,,1,,D,D
665185,665,Grady County,185,Eastside Elementary School,C,44.8,14.4,5,6.2,70.4,87.6,96.1,72.1,77.7,44.4,63.5,44.9,16,10,3.8,74.7,87.5,94.3,84.8,80.5,41.4,16,8,1.9,67.3,89,90.8,80.8,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4000015258789,74.6999969482422,67.3000030517578,622,0,0,40,15,2,42,86,7.40000009536743,13,K-5,(229) 377-8441,1201 20Th St Ne,Cairo,GA,39828,733,,,733,1,,,747,,,747,1,,,701,,,701,1,,,C,D
6652050,665,Grady County,2050,Southside Elementary School,F,41.1,13.1,1,3.7,58.9,86.1,93.4,75.2,72.2,39.6,45.1,44.7,14.7,11,4.8,75.2,92.4,95.8,90.3,80.4,43.7,15.1,8,2.8,69.6,90.4,94.1,84.5,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9000015258789,75.1999969482422,69.5999984741211,616,0,0,53,15,1,30,86,7.59999990463257,13,K-5,(229) 377-3723,491 3Rd St Se,Cairo,GA,39828,616,,,616,1,,,644,,,644,1,,,690,,,690,1,,,C,D
6653050,665,Grady County,3050,Shiver Elementary School,C,48.3,12.5,7,8,75.8,90.3,93.8,84.7,89.1,59.2,61.1,48.8,14,8,6.3,77.1,94.2,94.8,87.4,89.4,47,14.7,10,4.4,76.1,93,91.3,89.5,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,13.8,7,6,76.3,91.5,98.9,83.6,81.4,85,47.6,13.7,7,4.8,73.1,91,96.1,88.2,79.2,44.4,16.4,15,4.3,80.1,94.4,96.1,88.8,83.9,76,75.8000030517578,77.4000015258789,558,1,1,5,15,3,76,86,9.30000019073486,6,K-8,(229) 377-2325,1847 Ga Highway 93 N,Pelham,GA,31779,442,,221,663,0.666670024394989,0.333330005407333,,428,,207,635,0.674019992351532,0.325980007648468,,422,,205,627,0.673049986362457,0.326950013637543,,C,C
666101,666,Greene County,101,Anita White Carson Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2,16.8,7,6.5,73.5,89.9,94.4,83.7,65.1,67.6,41.6,17.1,9,2.5,70.2,90,93.6,81.3,66.6,34.1,12.5,4,4,54.6,91.5,93.8,76,55.8,73.5,70.1999969482422,54.5999984741211,310,0,0,77,10,3,10,99,11.6000003814697,4,6-8,(706) 453-3308,1010 S Main St,Greensboro,GA,30642,,,433,433,,1,,,,360,360,,1,,,,341,341,,1,,C,F
666109,666,Greene County,109,LAKE OCONEE CHARTER,A,59.4,17.1,15,1,92.5,99.2,99.2,100,99.2,95.1,97.6,58.7,18.4,15,1,93.1,100,100,99.2,99.2,57.9,18.2,15,0.5,91.6,100,99,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,17.5,14,1,91.4,98,100,99,92.2,93.8,59,20.2,,0,93.2,100,100,100,97.7,56.4,14.7,,0,83.6,100,100,100,90.9,92.1999969482422,93.0999984741211,90.9000015258789,367,1,0,7,3,4,85,99,3.5,0,K-8,(706) 454-1562,5800 Lake Oconee Pkwy,Greensboro,GA,30642,226,,22,248,0.911289989948273,0.0887100026011467,,256,,45,301,0.850499987602234,0.149499997496605,,273,,104,377,0.724139988422394,0.275860011577606,,A,A
666201,666,Greene County,201,Union Point Elementary,C,39.9,20.1,14,3.5,77.5,85.6,95.4,82.4,68.6,39.5,38.2,33,17.3,9,1,60.3,74.7,83.8,68.8,65.6,36.6,13.6,0,0.5,50.7,77.7,86,63.1,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,17.7,10,8.5,85.3,88.3,93.5,84.4,77.6,,44,14.6,,4.5,73.4,89.1,95.7,69.6,65.2,,,,,,,,,,79,62,50.7000007629395,401,0,0,49,11,5,35,99,14,6,K-7,(706) 486-4117,1401 Highway 77 N,Union Point,GA,30669,368,,,368,1,,,340,,49,389,0.874040007591248,0.125960007309914,,361,,89,450,0.802219986915588,0.19777999818325,,D,F
666301,666,Greene County,301,Greensboro Elementary,F,37.2,15.4,3,1,56.6,86.2,91.5,78.9,50.4,34.7,46.6,36.8,12.9,7,1.7,58.4,83.7,90.1,76,54.4,34.7,11.8,4,3.8,54.3,87.9,88.6,77.6,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5999984741211,58.4000015258789,54.2999992370605,515,1,0,78,13,1,7,99,10.8999996185303,8,K-5,(706) 453-3305,1441 Martin Luther King Jr Dr,Greensboro,GA,30642,613,,,613,1,,,551,,,551,1,,,534,,,534,1,,,F,F
666401,666,Greene County,401,Greene County High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17.4,7.5,1.8,62.7,88.3,19,62.9,61.3,29.3,32.6,65.1,35.8,16.4,8.7,2.3,63.2,82.1,22,62,44.3,35.9,16.4,11.3,3,66.6,82.1,57.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7000007629395,63.2000007629395,66.5999984741211,524,0,0,72,7,4,17,99,12.8000001907349,1,9-12,(706) 453-2271,1002 S Main St,Greensboro,GA,30642,,560,,560,,,1,,579,,579,,,1,,552,,552,,,1,D,D
667100,667,Gwinnett County,100,Rock Springs Elementary School,B,52,17.7,9,5.4,84.1,94.1,96.2,91.4,87.8,76.9,80.5,52.9,18.4,10,6.4,87.7,94.5,96.1,89.9,90.4,51.6,19.1,12,5.9,88.6,93.9,96.2,90.6,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0999984741211,87.6999969482422,88.5999984741211,846,13,0,25,23,6,33,47,10.3999996185303,21,K-5,(770) 932-7474,888 Rock Springs Rd,Lawrenceville,GA,30043,942,,,942,1,,,899,,,899,1,,,939,,,939,1,,,B,B
6671005,667,Gwinnett County,1005,Alcova Elementary School,A,51.2,17.1,14,8,90.3,96.8,98.6,92.4,90.1,70.9,72.6,49.2,17.9,6,7.4,80.5,93.3,96.5,88.3,85.5,50,18.9,11,8,87.9,96.7,95.5,91.8,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3000030517578,80.5,87.9000015258789,1051,3,0,49,24,4,20,60,12.6000003814697,23,K-5,(678) 376-8500,770 Ewing Chapel Rd,Dacula,GA,30019,1102,,,1102,1,,,1070,,,1070,1,,,1165,,,1165,1,,,B,B
667101,667,Gwinnett County,101,Grayson High School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,15.4,11.3,5.4,80.8,96.3,51.3,90.9,77.6,69.5,50.8,83.6,47.5,14.3,8.7,3.7,74.2,94.4,46.1,86.9,77.5,49.8,15.5,11.3,2.5,79.1,93.7,90.1,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8000030517578,74.1999969482422,79.0999984741211,2631,5,1,41,10,4,40,39,12.1000003814697,2,9-12,(770) 554-1071,50 Hope Hollow Rd,Loganville,GA,30052,,2727,,2727,,,1,,2773,,2773,,,1,,2781,,2781,,,1,C,C
6671010,667,Gwinnett County,1010,Bay Creek Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,18.7,14,4.9,89.2,98.4,99.3,96.5,93.8,91.9,57.9,18.5,12,4.5,92.9,97.9,98.5,96.7,93.5,55.9,19.3,11,5.3,91.5,98.5,99.1,96.6,92.1,89.1999969482422,92.9000015258789,91.5,1016,4,1,43,10,6,37,44,9.89999961853027,3,6-8,(678) 344-7570,821 Cooper Rd,Grayson,GA,30017,,,1037,1037,,1,,,,1081,1081,,1,,,,1079,1079,,1,,A,A
6671012,667,Gwinnett County,1012,Grace Snell Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,17.4,8,2.9,70.1,95.2,96.4,91,86.6,85.6,51.3,17.9,9,5.9,84.1,95.5,96.9,89.6,87,51.6,18.7,12,6.2,88.5,96.9,97,88.2,89.5,70.0999984741211,84.0999984741211,88.5,1096,2,0,65,15,4,13,68,13.3000001907349,4,6-8,(770) 554-7750,3800 Brushy Fork Road,Loganville,GA,30052,,,1317,1317,,1,,,,1223,1223,,1,,,,1210,1210,,1,,B,B
6671013,667,Gwinnett County,1013,Ferguson Elementary School,C,44.2,17.1,6,4,71.3,86.8,92,82.7,73.5,49.6,60.1,43.3,16.6,8,3.5,71.4,84.7,91.5,81.6,73.7,40.7,17.4,4,4.3,66.4,87,90,78.5,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3000030517578,71.4000015258789,66.4000015258789,952,5,0,51,38,3,3,90,10.3000001907349,38,K-5,(678) 245-5450,1755 Centerview Dr,Duluth,GA,30096,1143,,,1143,1,,,1131,,,1131,1,,,1144,,,1144,1,,,C,D
6671014,667,Gwinnett County,1014,Roberts Elementary School,A,57.1,15.7,15,5.2,93,98,99,96.7,95.4,88.5,84.1,55.6,16.6,12,4.1,88.3,97.1,99.2,95.8,95.3,57.7,17.1,14,3.3,92.1,99.1,99.4,97.7,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,88.3000030517578,92.0999984741211,792,24,0,12,11,7,45,20,7.19999980926514,19,K-5,(678) 745-2370,251 Highway 23 Ne,Suwanee,GA,30024,751,,,751,1,,,821,,,821,1,,,834,,,834,1,,,B,A
6671015,667,Gwinnett County,1015,Jenkins Elementary School,B,50.2,17.6,10,9.9,87.7,94.3,96.6,92.6,87.8,63.2,71.3,50,19.1,11,9.6,89.7,94.5,96.5,91.2,88.5,50.6,19.3,10,9.5,89.4,94.4,94.2,93.3,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6999969482422,89.6999969482422,89.4000015258789,1039,3,0,47,36,3,10,86,8.60000038146973,37,K-5,(678) 407-8900,12 Village Way,Lawrenceville,GA,30046,1075,,,1075,1,,,1115,,,1115,1,,,1162,,,1162,1,,,B,B
6671016,667,Gwinnett County,1016,Anderson-Livsey Elementary School,D,45.5,14.5,2,4.8,66.8,89.6,96.2,87.6,79.5,57.9,60.9,47.2,18.2,14,6,85.4,91,93.9,85.9,82.7,43.2,16.6,4,3.1,66.9,86.9,92.2,83,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8000030517578,85.4000015258789,66.9000015258789,753,1,0,69,17,5,8,76,11,16,K-5,(678) 344-2082,4521 Centerville Hwy,Snellville,GA,30039,779,,,779,1,,,859,,,859,1,,,864,,,864,1,,,B,D
6671017,667,Gwinnett County,1017,Burnette Elementary School,A,57.1,17.7,15,5.7,95.5,97.9,98.2,97.6,95.8,88.8,92.6,57.3,18.7,15,4.7,95.7,97.3,98.6,96.7,95.1,57,18.7,15,3.8,94.5,97.7,98.8,95.3,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,95.6999969482422,94.5,674,25,1,22,13,2,37,25,13.5,18,K-5,(678) 546-2170,3221 Mcginnis Ferry Road,Suwanee,GA,30024,776,,,776,1,,,756,,,756,1,,,719,,,719,1,,,A,A
6671018,667,Gwinnett County,1018,Lanier High School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,14.6,10,4.6,77.1,94.1,47.8,90.1,80.7,54.5,66.7,82,46.1,15.7,12.5,4.2,78.5,95.1,50.9,83.9,86.2,43.7,16.1,7.5,4.3,71.6,88.7,82.7,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0999984741211,78.5,71.5999984741211,1615,6,0,19,24,3,47,40,10.8999996185303,3,9-12,(678) 765-4040,918 Buford Hwy,Sugar Hill,GA,30518,,1293,,1293,,,1,,1566,,1566,,,1,,1701,,1701,,,1,C,C
6671019,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4,19.5,15,5.6,99.5,100,94.9,100,99.5,83.3,73.9,99.4,59.5,16.6,15,4.7,95.8,100,89.9,,99.4,59.8,18.3,15,4.2,97.3,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,95.8000030517578,97.3000030517578,945,41,0,25,10,3,20,36,1.10000002384186,1,9-12,(678) 518-6700,970 Mcelvaney Ln,Lawrenceville,GA,30044,,720,,720,,,1,,881,,881,,,1,,956,,956,,,1,A,A
6671020,667,Gwinnett County,1020,New Life Academy of Excellence Duluth,B,51.9,16.4,9,3.8,81.1,94.7,100,92.1,88.7,75,70.5,52.9,17.2,12,3,85.1,98.4,100,92.7,94.3,52.9,19,10,0.5,82.4,98.5,100,91,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,16.7,NA,0.5,86.9,100,100,97.7,90.9,,55.3,14.6,,0,82.2,97,97,93.9,90.9,55,17.2,,0,84.9,100,100,100,83.3,82,84.6999969482422,82.5999984741211,282,7,0,67,10,7,9,21,0.400000005960464,1,K-8,(678) 301-7258,4725 River Green Pkwy,Duluth,GA,30096,255,,28,283,0.901059985160828,0.0989399999380112,,248,,36,284,0.873239994049072,0.126760005950928,,248,,44,292,0.849319994449615,0.150680005550385,,B,B
667103,667,Gwinnett County,103,Norcross High School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,17.7,7.5,3,72.6,89.2,40.5,80.7,73.2,67.6,69.7,69.6,45.2,17.2,10,3.9,76.3,90.7,40.3,81,70.9,45.4,16.9,6.3,2.8,71.4,87.4,78.4,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5999984741211,76.3000030517578,71.4000015258789,3649,7,0,33,38,3,19,65,10.1000003814697,9,9-12,(770) 448-3674,5300 Spalding Dr,Norcross,GA,30092,,3606,,3606,,,1,,3700,,3700,,,1,,3998,,3998,,,1,C,C
667105,667,Gwinnett County,105,Mill Creek High School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7,14.9,12.5,4.1,84.2,98.4,75.4,94.4,88.2,81.3,60.3,87,51.5,14.8,11.3,3.2,80.8,97,64.3,93.3,89.8,51.6,15.2,11.3,2.8,80.9,96.6,90.7,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1999969482422,80.8000030517578,80.9000015258789,3708,8,0,16,12,4,60,25,10.3000001907349,2,9-12,(678) 714-5850,4400 Braselton Hwy,Hoschton,GA,30548,,3703,,3703,,,1,,3788,,3788,,,1,,3893,,3893,,,1,B,B
6671050,667,Gwinnett County,1050,Berkmar High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6,13.3,6.3,2.2,60.4,86.9,31.9,75,59.1,49.3,60.9,57.8,38.4,14.3,5,2.4,60.1,84.3,29.5,71.2,68.3,39.1,14.6,7.5,2.7,63.9,82.9,69.2,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4000015258789,60.0999984741211,63.9000015258789,3376,9,0,33,49,3,5,81,12.5,11,9-12,(770) 921-3636,405 Pleasant Hill Rd Nw,Lilburn,GA,30047,,3334,,3334,,,1,,3649,,3649,,,1,,3721,,3721,,,1,D,D
6671052,667,Gwinnett County,1052,Dyer Elementary School,A,55.8,18.7,12,7.1,93.6,98,98.7,96.7,96,82.1,81.7,52.8,16.3,10,6.5,85.6,97.1,99,93.5,92.1,54.4,18.9,12,6.5,91.8,97.3,98,95,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5999984741211,85.5999984741211,91.8000030517578,775,6,1,25,21,5,42,40,15.8999996185303,14,K-5,(770) 963-6214,1707 Hurricane Shoals Rd,Dacula,GA,30019,894,,,894,1,,,837,,,837,1,,,838,,,838,1,,,B,A
6671056,667,Gwinnett County,1056,Lilburn Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,17.5,4,7.1,74.2,93.2,95.3,89.5,76.5,74.3,45,18.5,8,8.7,80.2,93.3,95.4,92.4,80.2,46,18.6,13,8.1,85.7,94.3,95.4,89.1,78.9,74.1999969482422,80.1999969482422,85.6999969482422,1705,9,0,22,64,1,3,91,14,27,6-8,(770) 921-1776,4994 Lawrenceville Hwy Nw,Lilburn,GA,30047,,,1660,1660,,1,,,,1799,1799,,1,,,,1923,1923,,1,,B,B
6671058,667,Gwinnett County,1058,Rockbridge Elementary School,D,39.7,15.4,4,1.8,60.9,84.6,90.6,80.2,68,46.5,50.7,42.3,16.2,6,6.2,70.7,86.4,90,83.3,76.6,43.3,17.3,1,7.8,69.4,89.9,90.8,79.7,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9000015258789,70.6999969482422,69.4000015258789,1061,6,0,24,66,1,2,95,8.10000038146973,64,K-5,(770) 448-9363,6066 Rockbridge School Rd,Norcross,GA,30093,1186,,,1186,1,,,1268,,,1268,1,,,1276,,,1276,1,,,C,D
667108,667,Gwinnett County,108,Trickum Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,16.9,10,5.4,82.8,96.3,97.9,94.6,89.9,89.3,55.1,17.1,10,5.4,87.6,96.9,98.5,95.1,89.8,54.1,18.1,10,5.5,87.7,97.7,98.4,95,91.3,82.8000030517578,87.5999984741211,87.6999969482422,1960,19,1,24,19,4,33,47,11,7,6-8,(770) 921-2705,130 Killian Hill Rd Sw,Lilburn,GA,30047,,,2037,2037,,1,,,,2034,2034,,1,,,,2086,2086,,1,,B,B
667109,667,Gwinnett County,109,Benefield Elementary School,B,50.2,19,11,8.3,88.5,92.8,96.4,91.2,84.1,59,79.9,48.7,16.9,5,8.1,78.7,94,94.5,87.6,80.4,49.4,20.2,13,9.6,92.2,94.2,96.7,89.1,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,78.6999969482422,92.1999969482422,1275,8,0,39,42,3,8,86,8.89999961853027,42,K-5,(770) 962-3771,1221 Old Norcross Rd,Lawrenceville,GA,30045,1448,,,1448,1,,,1496,,,1496,1,,,1457,,,1457,1,,,C,A
6671105,667,Gwinnett County,1105,J. A. Alford Elementary,C,47.9,15.8,5,6.5,75.2,90.2,96.5,88.6,82.3,58.4,64.4,48.7,17.5,7,9.2,82.4,93.5,95.7,90.3,84.3,50.2,18.8,8,9,86,94.1,95.6,93.3,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1999969482422,82.4000015258789,86,988,12,0,32,41,2,12,80,11.5,42,K-5,(678) 924-5300,2625 Lawrenceville Hwy,Lawrenceville,GA,30044,1128,,,1128,1,,,1066,,,1066,1,,,1093,,,1093,1,,,B,B
6671110,667,Gwinnett County,1110,Starling Elementary School,B,55,18.5,10,5.5,89,95.4,97.8,91.9,89.8,76.7,86.7,54.8,19.3,12,5.8,91.9,95.2,97.3,93.1,91.3,53.1,18.9,9,5.4,86.4,96.2,97.2,88.9,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,91.9000015258789,86.4000015258789,967,8,0,36,14,4,38,41,8.80000019073486,13,K-5,(678) 344-6100,1725 Grayson Hwy,Grayson,GA,30017,1023,,,1023,1,,,1055,,,1055,1,,,1038,,,1038,1,,,A,B
